id,ts,packet_nbr,gnss_lon,gnss_lat,gnss_alt,gnss_vertical_speed,N2_pressure,fuel_pressure,LOX_pressure,fuel_inj_pressure,chamber_pressure,lox_inj_pressure,N2_temp,LOX_temp,LOX_inj_temp,lpb_voltage,lpb_current,hpb_voltage,hpb_current,av_fc_temp,ambient_temp,engine_state,av_state,cam_rec
38956,2025-09-14T11:03:48.271Z,30087,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.875,0,0,0,56,0,48,2,0
38957,2025-09-14T11:03:48.457Z,30088,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.875,0,0,0,56,0,48,2,0
38958,2025-09-14T11:03:48.632Z,30089,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.75,0,0,0,56,0,48,2,0
38959,2025-09-14T11:03:48.805Z,30090,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.75,0,0,0,56,0,48,2,0
38960,2025-09-14T11:03:48.979Z,30091,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.875,0,0,0,56,0,48,2,0
38961,2025-09-14T11:03:49.152Z,30092,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.875,0,0,0,56,0,48,2,0
38962,2025-09-14T11:03:49.328Z,30093,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,127.900001525879,24,24,-40,3.875,0,0,0,56,0,48,2,0
38963,2025-09-14T11:03:49.494Z,30094,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.75,0,0,0,56,0,48,2,0
38964,2025-09-14T11:03:49.663Z,30095,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,0,3.875,0,0,0,56,0,48,2,0
38967,2025-09-14T11:03:50.201Z,30098,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.75,0,0,0,56,0,48,2,0
38968,2025-09-14T11:03:50.382Z,30099,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.875,0,0,0,56,0,48,2,0
38969,2025-09-14T11:03:50.551Z,30100,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.75,0,0,0,56,0,48,2,0
38970,2025-09-14T11:03:50.719Z,30101,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-42,3.75,0,0,0,56,0,48,2,0
38971,2025-09-14T11:03:50.886Z,30102,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.75,0,0,0,56,0,48,2,0
38972,2025-09-14T11:03:51.167Z,30103,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-40,3.875,0,0,0,56,0,48,2,0
38974,2025-09-14T11:03:51.515Z,30105,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-42,3.75,0,0,0,56,0,48,2,0
38975,2025-09-14T11:03:51.684Z,30106,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-42,3.875,0,0,0,56,0,48,2,0
38976,2025-09-14T11:03:51.858Z,30107,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,24,-42,3.875,0,0,0,56,0,48,2,0
38977,2025-09-14T11:03:52.034Z,30108,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.875,0,0,0,56,0,48,2,0
38978,2025-09-14T11:03:52.212Z,30109,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.875,0,0,0,56,0,48,2,0
38979,2025-09-14T11:03:52.390Z,30110,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.75,0,0,0,56,0,48,2,0
38980,2025-09-14T11:03:52.565Z,30111,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.75,0,0,0,56,0,48,2,0
38981,2025-09-14T11:03:52.740Z,30112,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,127.900001525879,24,0,-42,3.75,0,0,0,56,0,48,2,0
38982,2025-09-14T11:03:52.958Z,30113,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,127.900001525879,0,0,24,0,-42,3.875,0,0,0,56,0,48,2,0
38983,2025-09-14T11:03:53.130Z,30114,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.75,0,0,0,56,0,48,2,0
38984,2025-09-14T11:03:53.300Z,30115,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.75,0,0,0,56,0,48,2,0
38985,2025-09-14T11:03:53.469Z,30116,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-42,3.75,0,0,0,56,0,48,2,0
38986,2025-09-14T11:03:53.635Z,30117,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.75,0,0,0,56,0,48,2,0
38987,2025-09-14T11:03:53.874Z,30118,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,127.900001525879,24,0,-42,3.75,0,0,0,56,0,48,2,0
38988,2025-09-14T11:03:54.057Z,30119,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.875,0,0,0,56,0,48,2,0
38989,2025-09-14T11:03:54.232Z,30120,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-42,3.75,0,0,0,56,0,48,2,0
38990,2025-09-14T11:03:54.400Z,30121,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.75,0,0,0,56,0,48,2,0
38991,2025-09-14T11:03:54.572Z,30122,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.75,0,0,0,56,0,48,2,0
38992,2025-09-14T11:03:54.782Z,30123,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.875,0,0,0,56,0,48,2,0
38993,2025-09-14T11:03:54.955Z,30124,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-42,3.875,0,0,0,56,0,48,2,0
38994,2025-09-14T11:03:55.129Z,30125,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.875,0,0,0,56,0,48,2,0
38995,2025-09-14T11:03:55.311Z,30126,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.875,0,0,0,56,0,48,2,0
38996,2025-09-14T11:03:55.489Z,30127,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.875,0,0,0,56,0,48,2,0
38997,2025-09-14T11:03:55.745Z,30128,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.875,0,0,0,56,0,48,2,0
38998,2025-09-14T11:03:55.917Z,30129,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,0,3.75,0,0,0,56,0,48,2,0
38999,2025-09-14T11:03:56.107Z,30130,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.875,0,0,0,56,0,48,2,0
39000,2025-09-14T11:03:56.280Z,30131,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.875,0,0,0,56,0,48,2,0
39001,2025-09-14T11:03:56.454Z,30132,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,127.900001525879,24,0,-44,3.75,0,0,0,56,0,48,2,0
39002,2025-09-14T11:03:56.636Z,30133,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,127.900001525879,0,0,24,0,-44,3.75,0,0,0,56,0,48,2,0
39003,2025-09-14T11:03:56.813Z,30134,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.875,0,0,0,56,0,48,2,0
39004,2025-09-14T11:03:56.979Z,30135,6.71435546875,46.5364990234375,820,0,160,0,2.79999995231628,0,0,0,24,0,-44,3.75,0,0,0,56,0,48,2,0
39005,2025-09-14T11:03:57.148Z,30136,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.75,0,0,0,56,0,48,2,0
39006,2025-09-14T11:03:57.319Z,30137,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.75,0,0,0,56,0,48,2,0
39007,2025-09-14T11:03:57.520Z,30138,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.75,0,0,0,56,0,48,2,0
39008,2025-09-14T11:03:57.692Z,30139,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,127.900001525879,0,0,24,0,-44,3.75,0,0,0,56,0,48,2,0
39009,2025-09-14T11:03:57.872Z,30140,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.875,0,0,0,56,0,48,2,0
39010,2025-09-14T11:03:58.047Z,30141,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.75,0,0,0,56,0,48,2,0
39011,2025-09-14T11:03:58.216Z,30142,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.75,0,0,0,56,0,48,2,0
39012,2025-09-14T11:03:58.386Z,30143,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,0,3.75,0,0,0,56,0,48,2,0
39013,2025-09-14T11:03:58.563Z,30144,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-44,3.875,0,0,0,56,0,48,2,0
39014,2025-09-14T11:03:58.732Z,30145,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,0,3.75,0,0,0,56,0,48,2,0
39015,2025-09-14T11:03:58.902Z,30146,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,0,3.875,0,0,0,56,0,48,2,0
39016,2025-09-14T11:03:59.072Z,30147,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,0,3.875,0,0,0,56,0,48,2,0
39017,2025-09-14T11:03:59.249Z,30148,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,0,3.875,0,0,0,56,0,48,2,0
39018,2025-09-14T11:03:59.423Z,30149,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,0,3.875,0,0,0,56,0,48,2,0
39019,2025-09-14T11:03:59.595Z,30150,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,127.900001525879,24,0,-46,3.75,0,0,0,56,0,48,2,0
39020,2025-09-14T11:03:59.774Z,30151,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.875,0,0,0,56,0,48,2,0
39021,2025-09-14T11:03:59.946Z,30152,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.75,0,0,0,56,0,48,2,0
39022,2025-09-14T11:04:00.124Z,30153,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.875,0,0,0,56,0,48,2,0
39023,2025-09-14T11:04:00.339Z,30154,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.875,0,0,0,56,0,48,2,0
39024,2025-09-14T11:04:00.513Z,30155,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.875,0,0,0,56,0,48,2,0
39025,2025-09-14T11:04:00.684Z,30156,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,0,3.875,0,0,0,56,0,48,2,0
39026,2025-09-14T11:04:00.852Z,30157,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,0,3.75,0,0,0,56,0,48,2,0
39027,2025-09-14T11:04:01.019Z,30158,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,0,3.75,0,0,0,56,0,48,2,0
39028,2025-09-14T11:04:01.280Z,30159,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.875,0,0,0,56,0,48,2,0
39029,2025-09-14T11:04:01.448Z,30160,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,0,3.75,0,0,0,56,0,48,2,0
39030,2025-09-14T11:04:01.626Z,30161,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.875,0,0,0,56,0,48,2,0
39031,2025-09-14T11:04:01.794Z,30162,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.75,0,0,0,56,0,48,2,0
39032,2025-09-14T11:04:01.964Z,30163,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.75,0,0,0,56,0,48,2,0
39033,2025-09-14T11:04:02.170Z,30164,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,127.900001525879,0,0,24,0,-46,3.75,0,0,0,56,0,48,2,0
39034,2025-09-14T11:04:02.345Z,30165,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.875,0,0,0,56,0,48,2,0
39035,2025-09-14T11:04:02.514Z,30166,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.75,0,0,0,56,0,48,2,0
39036,2025-09-14T11:04:02.685Z,30167,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.875,0,0,0,56,0,48,2,0
39037,2025-09-14T11:04:02.859Z,30168,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.75,0,0,0,56,0,48,2,0
39038,2025-09-14T11:04:03.097Z,30169,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.75,0,0,0,56,0,48,2,0
39039,2025-09-14T11:04:03.270Z,30170,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.75,0,0,0,56,0,48,2,0
39040,2025-09-14T11:04:03.453Z,30171,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-48,3.875,0,0,0,54,0,48,2,0
39041,2025-09-14T11:04:03.625Z,30172,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-48,3.75,0,0,0,56,0,48,2,0
39042,2025-09-14T11:04:03.798Z,30173,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-48,3.75,0,0,0,56,0,48,2,0
39043,2025-09-14T11:04:04.008Z,30174,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-48,3.875,0,0,0,56,0,48,2,0
39044,2025-09-14T11:04:04.187Z,30175,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,127.900001525879,0,0,24,0,-48,3.875,0,0,0,56,0,48,2,0
39045,2025-09-14T11:04:04.351Z,30176,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,0,-46,3.875,0,0,0,56,0,48,2,0
39046,2025-09-14T11:04:04.521Z,30177,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.875,0,0,0,56,0,48,2,0
39047,2025-09-14T11:04:04.690Z,30178,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.75,0,0,0,56,0,48,2,0
39048,2025-09-14T11:04:04.925Z,30179,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,127.900001525879,0,127.900001525879,24,22,-48,3.75,0,0,0,56,0,48,2,0
39049,2025-09-14T11:04:05.096Z,30180,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.75,0,0,0,54,0,48,2,0
39050,2025-09-14T11:04:05.275Z,30181,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.875,0,0,0,54,0,48,2,0
39051,2025-09-14T11:04:05.446Z,30182,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.75,0,0,0,56,0,48,2,0
39052,2025-09-14T11:04:05.622Z,30183,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.875,0,0,0,54,0,48,2,0
39053,2025-09-14T11:04:05.903Z,30184,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.75,0,0,0,56,0,48,2,0
39054,2025-09-14T11:04:06.074Z,30185,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.875,0,0,0,56,0,48,2,0
39055,2025-09-14T11:04:06.244Z,30186,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.875,0,0,0,56,0,48,2,0
39056,2025-09-14T11:04:06.418Z,30187,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.875,0,0,0,54,0,48,2,0
39057,2025-09-14T11:04:06.589Z,30188,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.75,0,0,0,54,0,48,2,0
39058,2025-09-14T11:04:06.763Z,30189,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.875,0,0,0,56,0,48,2,0
39059,2025-09-14T11:04:06.948Z,30190,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.875,0,0,0,54,0,48,2,0
39060,2025-09-14T11:04:07.127Z,30191,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,0,3.875,0,0,0,56,0,48,2,0
39061,2025-09-14T11:04:07.306Z,30192,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.875,0,0,0,54,0,48,2,0
39062,2025-09-14T11:04:07.479Z,30193,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.75,0,0,0,54,0,48,2,0
39063,2025-09-14T11:04:07.669Z,30194,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-48,3.875,0,0,0,54,0,48,2,0
39064,2025-09-14T11:04:07.903Z,30195,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-50,3.875,0,0,0,54,0,48,2,0
39065,2025-09-14T11:04:08.081Z,30196,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.875,0,0,0,54,0,48,2,0
39066,2025-09-14T11:04:08.251Z,30197,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-48,3.875,0,0,0,54,0,48,2,0
39067,2025-09-14T11:04:08.428Z,30198,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-50,3.875,0,0,0,54,0,48,2,0
39068,2025-09-14T11:04:08.591Z,30199,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-50,3.75,0,0,0,54,0,48,2,0
39069,2025-09-14T11:04:08.765Z,30200,6.71435546875,46.5364990234375,820,0,160,0,2.5,127.900001525879,0,0,24,22,0,3.875,0,0,0,54,0,48,2,0
39070,2025-09-14T11:04:08.937Z,30201,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-50,3.75,0,0,0,54,0,48,2,0
39071,2025-09-14T11:04:09.125Z,30202,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-50,3.875,0,0,0,54,0,48,2,0
39072,2025-09-14T11:04:09.296Z,30203,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-50,3.875,0,0,0,54,0,48,2,0
39073,2025-09-14T11:04:09.471Z,30204,6.71435546875,46.5364990234375,820,0,160,0,2.59999990463257,0,0,0,24,22,-50,3.875,0,0,0,54,0,48,2,0
39074,2025-09-14T11:04:09.641Z,30205,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-50,3.75,0,0,0,54,0,48,2,0
39075,2025-09-14T11:04:09.813Z,30206,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-50,3.875,0,0,0,54,0,48,2,0
39076,2025-09-14T11:04:09.987Z,30207,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-50,3.875,0,0,0,54,0,48,2,0
39077,2025-09-14T11:04:10.161Z,30208,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-50,3.75,0,0,0,54,0,48,2,0
39079,2025-09-14T11:04:10.582Z,30210,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-50,3.875,0,0,0,54,0,48,2,0
39080,2025-09-14T11:04:10.757Z,30211,6.71435546875,46.5364990234375,820,0,160,0,2.5,127.900001525879,0,0,24,22,-50,3.75,0,0,0,54,0,48,2,0
39081,2025-09-14T11:04:10.930Z,30212,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,0,-50,3.75,0,0,0,54,0,48,2,0
39082,2025-09-14T11:04:11.088Z,30213,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,0,-50,3.75,0,0,0,54,0,48,2,0
39083,2025-09-14T11:04:11.359Z,30214,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-50,3.875,0,0,0,54,0,48,2,0
39084,2025-09-14T11:04:11.538Z,30215,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,0,-50,3.875,0,0,0,54,0,48,2,0
39085,2025-09-14T11:04:11.721Z,30216,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39086,2025-09-14T11:04:11.904Z,30217,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-50,3.875,0,0,0,54,0,48,2,0
39087,2025-09-14T11:04:12.075Z,30218,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-50,3.75,0,0,0,54,0,48,2,0
39088,2025-09-14T11:04:12.249Z,30219,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,0,24,22,-50,3.75,0,0,0,54,0,48,2,0
39089,2025-09-14T11:04:12.422Z,30220,6.71435546875,46.5364990234375,820,0,160,0,2.5,0,0,127.900001525879,24,22,-50,3.875,0,0,0,54,0,48,2,0
39090,2025-09-14T11:04:12.591Z,30221,6.71435546875,46.5364990234375,820,0,160,0,2.5,127.900001525879,0,0,24,22,-50,3.75,0,0,0,54,0,48,2,0
39091,2025-09-14T11:04:12.765Z,30222,6.71435546875,46.5364990234375,820,0,160,0,2.40000009536743,0,0,0,24,22,-52,3.75,0,0,0,54,0,48,2,0
39092,2025-09-14T11:04:12.944Z,30223,6.71435546875,46.5364990234375,820,0,160,0,2.40000009536743,0,0,0,24,22,0,3.875,0,0,0,54,0,48,2,0
39093,2025-09-14T11:04:13.155Z,30224,6.71435546875,46.5364990234375,820,0,160,0,2.40000009536743,0,0,0,24,22,-52,3.75,0,0,0,54,0,48,2,0
39094,2025-09-14T11:04:13.338Z,30225,6.71435546875,46.5364990234375,820,0,160,0,2.40000009536743,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39095,2025-09-14T11:04:13.518Z,30226,6.71435546875,46.5364990234375,820,0,160,0,2.40000009536743,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39096,2025-09-14T11:04:13.691Z,30227,6.71435546875,46.5364990234375,820,0,160,0,2.40000009536743,0,0,0,24,22,-52,3.75,0,0,0,54,0,48,2,0
39097,2025-09-14T11:04:13.853Z,30228,6.71435546875,46.5364990234375,820,0,160,0,2.29999995231628,127.900001525879,0,0,24,22,-52,3.75,0,0,0,54,0,48,2,0
39098,2025-09-14T11:04:14.075Z,30229,6.71435546875,46.5364990234375,820,0,160,0,2.29999995231628,0,0,0,24,22,0,3.875,0,0,0,54,0,48,2,0
39099,2025-09-14T11:04:14.266Z,30230,6.71435546875,46.5364990234375,820,0,160,0,2.29999995231628,0,127.900001525879,0,24,22,0,3.875,0,0,0,54,0,48,2,0
39100,2025-09-14T11:04:14.424Z,30231,6.71435546875,46.5364990234375,820,0,160,0,2.29999995231628,0,0,0,24,22,0,3.75,0,0,0,54,0,48,2,0
39101,2025-09-14T11:04:14.615Z,30232,6.71435546875,46.5364990234375,820,0,160,0,2.29999995231628,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39102,2025-09-14T11:04:14.804Z,30233,6.71435546875,46.5364990234375,820,0,160,0,2.29999995231628,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39103,2025-09-14T11:04:14.997Z,30234,6.71435546875,46.5364990234375,820,0,160,0,2.09999990463257,127.900001525879,0,0,24,22,-52,3.75,0,0,0,54,0,48,2,0
39104,2025-09-14T11:04:15.166Z,30235,6.71435546875,46.5364990234375,820,0,160,0,2.09999990463257,0,0,0,24,22,-52,3.75,0,0,0,54,0,48,2,0
39105,2025-09-14T11:04:15.356Z,30236,6.71435546875,46.5364990234375,820,0,160,0,2.09999990463257,127.900001525879,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39106,2025-09-14T11:04:15.513Z,30237,6.71435546875,46.5364990234375,820,0,160,0,2.09999990463257,0,0,0,24,22,-52,3.75,0,0,0,54,0,48,2,0
39107,2025-09-14T11:04:15.704Z,30238,6.71435546875,46.5364990234375,820,0,160,0,2.09999990463257,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39108,2025-09-14T11:04:15.975Z,30239,6.71435546875,46.5364990234375,820,0,160,0,0,0,127.900001525879,0,24,22,-52,3.75,0,0,0,54,0,48,2,0
39109,2025-09-14T11:04:16.151Z,30240,6.71435546875,46.5364990234375,820,0,160,0,2,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39110,2025-09-14T11:04:16.328Z,30241,6.71435546875,46.5364990234375,820,0,160,0,2,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39111,2025-09-14T11:04:16.507Z,30242,6.71435546875,46.5364990234375,820,0,160,0,1.89999997615814,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39112,2025-09-14T11:04:16.686Z,30243,6.71435546875,46.5364990234375,820,0,160,0,1.89999997615814,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39113,2025-09-14T11:04:16.866Z,30244,6.71435546875,46.5364990234375,820,0,160,0,1.89999997615814,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
39114,2025-09-14T11:04:17.039Z,30245,6.71435546875,46.5364990234375,820,0,160,0,1.89999997615814,0,127.900001525879,0,24,22,-52,3.75,0,0,0,54,0,48,2,0
39115,2025-09-14T11:04:17.226Z,30246,6.71435546875,46.5364990234375,820,0,160,0,1.89999997615814,0,0,0,24,22,0,3.875,0,0,0,54,0,48,2,0
39116,2025-09-14T11:04:17.406Z,30247,6.71435546875,46.5364990234375,820,0,160,0,1.89999997615814,0,0,0,24,22,-52,3.75,0,0,0,54,0,48,2,0
39117,2025-09-14T11:04:17.585Z,30248,6.71435546875,46.5364990234375,820,0,160,0,1.79999995231628,0,0,0,24,22,-52,3.875,0,0,0,54,0,48,2,0
